title,link,content
"KEB하나은행, 판매서비스 만족도 은행(대출)부문 5년 연속 1위",https://m.news.naver.com/read.nhn?oid=014&aid=0004125335&sid1=101&sid2=259&mode=LS2D,  KEB하나은행은 한국능률협회컨설팅(KMAC) 주관 '2018년 판매서비스 만족도(KSSI)' 은행(대출) 부문에서 5년 연속 1위에 선정됐다고 13일 밝혔다.  지난 7월 '한국산업 서비스품질지수(KSQI)' 고객접점 부문에서 3년 연속 은행산업 부문 1위 선정에 따라 손님 만족도 및 서비스 품질 직원 역량에서 서비스 경쟁력을 높히 평가받은데 따른 것이다.  이는 그룹의 핵심 가치인 ‘손님의 기쁨’을 최우선으로 하는 소비자 중심의 경영 문화를 위해 전 임직원이 현장과 손님 중심으로 철저히 노력한 결과라고 하나은행 측은 설명했다.  한국능률협회컨설팅(KMAC)이 주관하는 '판매서비스 만족도(KSSI)'는 손님과 대면하는 상품 판매 인력의 질적 능력(상담태도 카운셀링 파워 업무지식 등)에 대해 영업점에서 해당 서비스를 직접 경험한 소비자가 평가한 세일즈 만족도 조사다.  함영주 KEB하나은행장은 “이번 5년 연속 수상은 손님의 기쁨을 최우선 가치로 두고 노력한 결과로 한결 같은 신뢰와 사랑을 보내주신 손님들께 진심으로 감사드린다”며 “앞으로도 변화와 혁신을 통해 손님의 불편은 없애고 편리함은 높여서 금융의 새로운 가치를 제공할 수 있도록 노력하겠다”고 밝혔다.  한편 KEB하나은행은 신혼부부 및 결혼예정자를 위한 ‘신혼부부 전세론’에 이어 다자녀가구를 위한 ‘다둥이 전세론’을 출시해 가정의 시작에서 자녀 양육까지 소비자 경험을 바탕으로 한 맞춤형 대출상품 라인업을 구축했다. 또 비대면 편의성을 높이기 위해 모바일 대출 신청 프로세스를 구축하는 등 소비자 니즈를 반영한 상품과 서비스를 지속적으로 선보이고 있다.  또 지난 8월 출범한 하나금융그룹의 ‘손님불편제거위원회’를 통해 손님 관점의 채널별 불편 사항 불합리한 관행을 사전에 제거하고 관련 제도 및 프로세스 시스템 등을 손님의 입장에서 재점검하고 있으며 디지털 금융 혁신에 발맞춘 디지털 전환과 현장 중심 손님 가치 중심의 상품 및 서비스 개발을 주도하고 있다.        ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
"한-아세안 청년 사업가들, 한화생명 드림플러스 강남 방문",https://m.news.naver.com/read.nhn?oid=119&aid=0002293025&sid1=101&sid2=259&mode=LS2D,"한화생명은 제 4회 한-아세안 청년 혁신포럼에 참여한 11개국의 청년 스타트업 대표들이 13일 드림플러스 강남을 방문했다고 밝혔다. 한-아세안센터는 2007년 한-아세안 특별정상회의를 계기로 창설된 국제기구로 우리나라를 포함해 인도네시아와 베트남 싱가폴 등 11개의 회원국이 있다. 매년 한-아세안 국민의 삶의 질 향상을 위한 기업가 정신을 주제로 포럼을 개최한다. 올해 4회째인 한-아세안 청년 혁신포럼은 한국 및 아세안 청년 기업가들의 성공사례를 공유하는 자리로 약 300명이 모여 지난 12일 진행됐다.포럼에 참가한 11개국 청년 스타트업 30명은 행사 다음 날 대한민국 스타트업 생태계를 선도하고 있는 혁신모델로 한화 드림플러스 강남을 선정해 방문했다. 이곳에서 한화생명의 드림플러스 사업 추진 전략을 듣고 입주사들과의 만남을 가졌다.참가자들은 블록체인과 핀테크 헬스케어 패션 교육 등 다양한 영역의 스타트업이 대기업 벤처캐피털 지원기관 등과 열린 파트너십을 구축할 수 있다는 데 큰 관심을 보였다. 또 10개층의 사무공간과 5개층의 공용공간을 둘러보고 다양한 서적으로 채워진 라이브러리 콘텐츠 제작을 위한 스튜디오 및 편집실 등의 시설과 규모에 놀라움을 표했다.신미진 한화생명 드림플러스 강남 센터장은 ""단순한 공유오피스를 넘어 스타트업 생태계의 다양한 구성원이 모일 수 있는 공간을 통해 다양한 오픈 이노베이션의 가능성과 기회를 발견할 수 있는 장으로 만들어 가겠다""고 말했다.한편 한화생명은 핀테크 스타트업을 육성하기 위한 드림플러스 63을 2016년 10월 오픈했으며 핀테크 분야에 집중됐던 스타트업 지원 영역을 확대해 드림플러스 강남을 올해 4월부터 운영 중이다. 이를 통해 다수의 스타트업이 한화 계열사들뿐만 아니라 다양한 기업들과의 사업제휴를 연계시키는 등 성과를 나타내고 있다.데일리안 부광우 기자 (boo0731@dailian.co.kr)ⓒ (주)데일리안 - 무단전재 변형 무단배포 금지"
"신한行, 오렌지라이프 흔들(?)...영업조직 위축, 방카만 급증",https://m.news.naver.com/read.nhn?oid=016&aid=0001463960&sid1=101&sid2=259&mode=LS2D,[헤럴드경제=신소연 기자]신한금융지주로 주인이 바뀔 오렌지라이프(구 ING생명)의 영업조직이 흔들리고 있다. 업계의 자랑이었던 설계사(FC) 영업이 급감했다. 순이익도 전년동기대비 줄어드며 뒷걸음질 했다.12일 금융감독원 공시를 보면 오렌지라이프는 올 3분기 814억원의 당기순이익을 기록했다. 지난해 같은 기간(922억원)보다는 11.7% 적다. 리브랜드 비용 84억원이 반영된 점을 고려해도 4.9% 줄었다.FC는 사명이 바뀌고 대주주가 변경되면서 보장성을 중심으로 신계약이 대폭 줄었다. 신계약 APE(연납 환산 보험료)를 보면 FC 계약분은 941억원으로 지난해 같은 기간(1210억원)보다 22.2%나 줄었다. 반면 방카슈랑스는 511억원에서 1265억원으로 145.6%나 급증했다. 방카 신계약이 FC를 능가한 것이다. GA(독립대리점) 신계약도 749억원에서 952억원으로 27.1% 늘었다.방카 신계약이 급증은 ‘VIP달러저축보험’의 인기 덕분이다. 하반기 외환시장의 변동성이 커지면서 달러 저축상품에 관심이 높아졌다. 특히 VIP달러저축보험은 미국 우량 회사채와 중국CDS프리미엄 회사채 금리를 고려해 공시이율을 산출하다 보니 10년 만기 상품 이율이 연 4.28%나 된다. 이에 따라 방카 내 외화상품 비중도 0.3%에서 10.7%로 대폭 확대됐다.방카에서 저축성보험이 잘 팔리다보니 수익성이 좋은 보장성보험의 실적이 악화됐다. 오렌지라이프의 3분기 보장성 신계약 APE는 802억원에서 795억원으로 0.9% 떨어졌다. 신계약 가치도 376억원에서 340억원으로 9.6% 줄었다.carrier@heraldcorp.com  - Copyrights ⓒ 헤럴드경제 & heraldbiz.com 무단 전재 및 재배포 금지 -
"BC카드, 베트남 디지털결제 사업에 QR결제 전수한다",https://m.news.naver.com/read.nhn?oid=421&aid=0003689489&sid1=101&sid2=259&mode=LS2D,"(서울=뉴스1 ) 박주평 기자 = BC카드가 베트남 현지 은행과 협력해 QR코드 등을 활용한 디지털결제 플랫폼 구축에 나선다.BC카드는 지난 12일 리엔비엣포스트은행(LienVietPostBank)과 베트남 결제 플랫폼의 디지털화 추진을 위한 양해각서(MOU)를 체결했다고 13일 밝혔다. BC카드에 따르면 리엔비엣포스트은행은 베트남에서 가장 많은 267개 지점을 보유하고 있다. 1110여개 점포를 가진 베트남 우체국 네트워크도 독점 운영하고 있다. MOU 체결식에는 이문환 BC카드 사장과 응웬 딘 탕(Nguyen Dinh Thang) 리엔비엣포스트은행 회장뿐 아니라 응웬 킴 안(Nguyen Kim Anh) 베트남 중앙은행 부총재 등 주요 관계자들이 참석했다.BC카드는 이번 MOU를 통해 리엔비엣포스트은행이 추진하는 Δ맞춤형 카드 상품·서비스 개발 ΔQR코드 등을 활용한 간편결제 디지털 플랫폼 구축 Δ은행 디지털화와 결제사업 공동투자 협력 등 다양한 중∙장기 사업분야에서 협업할 예정이다. BC카드 관계자는 ""BC카드가 지난달 국내 카드사 중 처음으로 국제표준규격의 QR결제 서비스를 선보인 만큼 관련 기술을 전수하겠다""고 했다.  이문환 BC카드 사장은 ""베트남 내 독보적인 인프라를 보유한 리엔비엣포스트은행과의 MOU 체결로 베트남 결제사업 진출에 한걸음 더 나아갈 수 있게 됐다""며 ""BC카드가 보유한 결제 솔루션 플랫폼과 더불어 은행카드 사업에 최적화된 경험을 활용해 베트남 결제시장 발전에 기여할 것""이라고 밝혔다.응웬 딘 탕 리엔비엣포스트은행 회장도 ""BC카드의 결제 솔루션과 노하우가 리엔비엣포스트은행이 추진 중인 서비스의 고도화와 사업 확장에 큰 역할을 해줄 것""이라고 했다.jupy@news1.kr"
"한화생명, 11개국 청년사업가 '드림플러스 강남' 초청",https://m.news.naver.com/read.nhn?oid=277&aid=0004354779&sid1=101&sid2=259&mode=LS2D,[아시아경제 박지환 기자] 한화생명은 '제4회 한-아세안 청년 혁신포럼'에 참여한 11개국의 청년 스타트업 대표들이 '드림플러스 강남'을 방문했다고 13일 밝혔다.올해 4회째인 한-아세안 청년 혁신포럼은 한국 및 아세안 청년 기업가들의 성공사례를 공유하는 자리로 약 300명이 모여 진행됐다.포럼에 참가한 11개국 청년 스타트업 30명은 한화 드림플러스 강남을 방문해 한화생명의 드림플러스 사업 추진 전략을 듣고 입주사들과의 만남을 가졌다.참가자들은 블록체인 핀테크 헬스케어 패션 교육 등 다양한 영역의 스타트업이 대기업 벤처캐피털 지원기관 등과 열린 파트너십을 구축할 수 있다는 데 큰 관심을 보였다. 또한 10개층의 사무공간과 5개층의 공용공간을 둘러보고 다양한 서적으로 채워진 라이브러리 콘텐츠 제작을 위한 스튜디오 및 편집실 등의 시설을 둘러봤다.박지환 기자 pjhyj@asiae.co.kr <ⓒ세계를 보는 창 경제를 보는 눈 아시아경제 무단전재 배포금지>
"BC카드, 베트남 디지털 결제사업에 진출",https://m.news.naver.com/read.nhn?oid=014&aid=0004125330&sid1=101&sid2=259&mode=LS2D,  BC카드는 베트남 리엔비엣포스트은행(LienVietPostBank)과 함께 베트남 결제 플랫폼 디지털화 추진을 위한 업무협약(MOU)을 체결했다고 13일 밝혔다.  리엔비엣포스트은행은 베트남 내 가장 많은 은행 지점을 보유하고 있으며 베트남 우체국 네트워크를 독점 운영 중이다.  지난 12일(현지시간) 베트남 하노이 소재 리엔비엣포스트은행 본사에서 진행된 체결식은 이문환 BC카드 사장과 응웬 딘 탕 리엔비엣포스트은행 회장 응웬 킴 안 베트남 중앙은행 부총재를 비롯한 주요 관계자들이 참석한 가운데 진행됐다.  이번 MOU를 통해 BC카드는 리엔비엣포스트은행이 추진하고 있는 △맞춤형 카드 상품·서비스 개발 △QR코드 등을 활용한 간편결제 디지털 플랫폼 구축 △은행 디지털화 및 결제사업 공동투자 협력 등 다양한 중∙장기 사업분야에서 협업을 이어나갈 예정이다.  이문환 BC카드 사장은 “베트남 내 독보적인 인프라를 보유한 리엔비엣포스트은행과의 MOU 체결로 베트남 결제사업 진출에 한걸음 더 나아갈 수 있게 됐다”면서 “BC카드가 보유하고 있는 결제 솔루션 플랫폼과 더불어 은행카드 사업에 최적화된 경험을 활용해 베트남 결제시장 발전에 기여해 나갈 것”이라고 밝혔다.  응웬 딘 탕 리엔비엣포스트은행 회장도 “리엔비엣포스트은행에서 추진하고 있는 서비스의 고도화 및 사업 확장을 위해 BC카드의 결제 솔루션과 노하우가 큰 역할을 해줄 것”이라고 기대감을 나타냈다.  한편 BC카드는 지난 2011년부터 해외사업 진출을 위해 인도네시아(만디리은행) 베트남(NAPAS사) 인도(NPCI사) 등 다양한 국가의 결제사업 기관과 협업 중이다.        ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
오렌지라이프 챔피언스트로피 박인비 인비테이셔널 개최,https://m.news.naver.com/read.nhn?oid=119&aid=0002293023&sid1=101&sid2=259&mode=LS2D,오렌지라이프는 오는 23일부터 사흘 간 경주 블루원 디아너스 CC에서 자사가 4년 연속 타이틀 스폰서로 후원하는 2018 오렌지라이프 챔피언스트로피 박인비 인비테이셔널(이하 챔피언스트로피)이 개최된다고 13일 밝혔다.챔피언스트로피는 세계 최정상급 기량의 한국 여자 프로골퍼들이 총출동하는 국내 대표 골프대회로 올해에는 미국여자프로골프(LPGA)투어에서 활약 중인 해외파 13명과 한국여자프로골프(KLPGA)의 국내파 13명 등 총 26명의 선수가 출전한다. LPGA 선수로는 박인비를 비롯해 박성현·유소연·지은희 등이 나서며 KLPGA투어 대표로는 오지현·이정은6·최혜진·이소영 등이 참가해 지난해에 이어 또 한 번의 우승에 도전한다.오렌지라이프는 대회 공식 개막에 앞서 이를 축하하는 다양한 행사를 전개한다. 오는 22일에는 VIP고객을 초청해 오렌지라이프 챔피언스트로피 박인비 인비테이셔널 프로암대회를 연다. 한 해 동안 오렌지라이프에 성원을 보내준 고객들에게 감사의 마음을 전달하기 위해 마련된 자리로 오렌지라이프 VIP고객들은 국내 정상급 골퍼와 조를 이루어 특별한 라운딩의 기회를 가질 예정이다.챔피언스트로피 출전선수와 국내 골프 꿈나무가 함께하는 오렌지멘토링도 오는 21일부터 23일까지 진행된다. 오렌지멘토링은 스포츠 분야에서 활약하고 있는 멘토를 만나 전문적인 지도와 조언을 받을 수 있는 오렌지라이프의 대표 사회공헌활동으로 올해에는 골프 선수를 꿈꾸는 아동 및 청소년 20여명을 초대해 프로선수와의 일대일 코칭 등의 활동을 진행한다.데일리안 부광우 기자 (boo0731@dailian.co.kr)ⓒ (주)데일리안 - 무단전재 변형 무단배포 금지
"BC카드, 베트남 결제사업 진출…현지은행과 MOU",https://m.news.naver.com/read.nhn?oid=001&aid=0010464508&sid1=101&sid2=259&mode=LS2D,"(서울=연합뉴스) 구정모 기자 = BC카드는 리엔비엣포스트은행과 베트남 결제플랫폼의 디지털화 추진을 위한 양해각서(MOU)를 체결했다고 13일 밝혔다.     BC카드는 이번 MOU를 통해 리엔비엣포스트은행이 추진하는 ▲ 맞춤형 카드 상품·서비스 개발 ▲ QR 등을 활용한 간편결제 디지털 플랫폼 구축 ▲ 은행 디지털화 및 결제사업 공동투자 협력 등 다양한 사업 분야에서 협업할 예정이다.    리엔비엣포스트은행은 베트남에서 지점이 가장 많고 우체국 네트워크도 독점 운영하고 있다.    이문환 BC카드 사장은 ""베트남 내 독보적인 인프라를 보유한 리엔비엣포스트은행과의 MOU 체결로 베트남 결제사업 진출에 한 걸음 더 나아갈 수 있게 됐다""면서 ""BC카드가 보유한 결제 솔루션 플랫폼과 더불어 은행카드 사업에 최적화된 경험을 활용해 베트남 결제시장 발전에 기여해 나갈 것""이라고 말했다.    pseudojm@yna.co.kr"
"금융당국-손보업계, 차보험료 인상률 두고 '온도차'",https://m.news.naver.com/read.nhn?oid=417&aid=0000355582&sid1=101&sid2=259&mode=LS2D,태풍과 폭염 연초 한파 등 자연 재해에 따른 손해율 상승과 자동차 정비수가 인상을 반영해 손해보험사들이 11~12월 자동차 보험료 인상을 추진 중인 가운데 보험료 인상률을 두고 손보업계와 금융당국간 온도 차를 보이고 있다.12일 금융감독원에 따르면 손보사들은 3·4분기에 1988억원 적자를 기록했다. 2·4분기에는 영업이익 367억원을 시현한 데 비해 대폭 악화된 수치다. 손해율 역시 크게 악화했다. 손보사 손해율은 3·4분기에 87.6%를 기록해 전 분기 80.7% 대비 7%포인트 정도 올랐다. 이어 올해 1·4분기부터 3·4분기로 펼쳐보면 보험사 영업손익은 2104억원 적자로 전년 동기 2437억원 흑자에서 적자로 전환했다. 손해율은 같은 기간 83.7%로 전년 동기 78.9% 대비 상승했다. 1·4분기부터 3·4분기 사이 회사별 손해율을 보면 삼성화재가 83% 현대해상 82.2% KB손해보험 85.1% DB손해보험 83.9%로 대형 손보사 모두 손익분기점인 80%를 넘었다. 중소형사도 한화손해보험(85%) 롯데손해보험(89.4%) 흥국화재(95.9%) 엠지손해보험(95.4%) 등 상황이 좋지 않다. 메리츠화재만이 79.7%로 손해율이 양호하다.손보사들은 여러 요인을 감안해 3%대 인상률이 적당하다는 입장이지만 금융당국은 자동차 보험료 인상률이 2%를 넘어서는 것에 부담을 느끼는 모양새다. 자동차보험의 경우 의무보험이라 가입자 수가 만만치 않다. 또 당국이 최근 소비자보호를 천명하고 나선터라 입장이 더욱 난감해 질 수 있어서다.김정훈 기자 kjhnpce1@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S 무단전재 및 재배포 금지>    
[김도형 변호사의 금융 · 보험 바르게 알기 (20)] 인터넷전문은행 은산분리 규제 풀다 (2),https://m.news.naver.com/read.nhn?oid=015&aid=0004044399&sid1=101&sid2=259&mode=LS2D,◆인터넷전문은행 특례법에서의 최대주주 전횡 방지책지난 칼럼에서 인터넷전문은행 특례법이 국회를 통과하기까지의 과정과 특례법 중 은산분리 완화의 구체적인 내용을 살펴보았다. 산업자본(비금융 주력자)의 의결권 지분 보유 한도를 인터넷전문은행에 한해 현행 4%에서 34%로 확대하되 그 허용주체인 산업자본에서 대기업은 원칙적으로 배제하고 다만 ICT 업종에 대해서는 예외적으로 허용한다는 것이 핵심 내용이다. 인터넷전문은행 특례법은 위와 같은 은산분리 완화 규정을 도입하면서 최대주주의 전횡을 방지할 수 있는 여러 안전장치들을 아래와 같이 마련하였다.○ 인터넷전문은행은 중소기업을 제외한 기업에 대해 대출을 할 수 없도록 함(안 제6조).○ 인터넷전문은행은 동일차주에 대하여 자기자본의 100분의 20 동일한 개인이나 법인 각각에 대하여 자기자본의 100분의 15를 각각 초과하는 신용공여를 할 수 없도록 함(안 제7조).○ 인터넷전문은행은 그 대주주에게 신용공여를 할 수 없도록 함(안 제8조).○ 인터넷전문은행은 그 대주주가 발행한 지분증권을 취득할 수 없도록 함(안 제9조).○ 인터넷전문은행의 대주주는 그 인터넷전문은행의 이익에 반하여 부당한 영향력을 행사할 수 없도록 함(안 제10조)◆인터넷전문은행에 대한 기대인터넷전문은행에 대한 은산분리 완화 제도가 국회를 통과하자마자 케이뱅크 이사회는 보통주 1936만3200주(968억1600만 원) 전환주 463만6800주(231억8400만 원) 총 1200억 원 규모의 신주를 발행하기로 의결했으며 사모펀드인 IMM 프라이빗에쿼티도 신규주주로 참여하기로 했다고 한다. 또한 금융당국도 2018. 9. 21. 기자간담회를 통해 케이뱅크와 카카오뱅크에 이은 제3의 인터넷전문은행 예비인가가 2019년 4월쯤 이뤄질 것이라고 밝히면서 다른 기업들의 인터넷전문은행에 대한 관심도 뜨겁다.아직까지 케이뱅크와 카카오뱅크도 본 궤도에 오르지 못한 상태에서 너무 일찍 제3 4의 인터넷전문은행을 인가해 주는 것이 바람직한지는 의문이다. 인터넷전문은행을 양산하는 것이 목적이 아니라 하나라도 제대로 된 인터넷전문은행을 길러내기 위한 토양을 만드는 것이 우선이라고 생각한다.그리고 기업들이 인터넷전문은행을 사금고화할 용도로 사용할 것이라는 우려가 기우라고 판단하고 인터넷전문은행에 대한 은산분리를 완화한 것이라면 반드시 ICT 기업에 한정하여 완화할 필요가 있었을까 생각도 든다. 우리 금융업이 제조업이나 유통업에 비하여 국제경쟁력이 뒤처진다는 것은 수치상으로 증명되고 있는 것이 현실인바 우리 인터넷전문은행을 국제적인 감각을 가진 전문은행으로 키워 내겠다는 큰 포부를 가진다면 ICT를 주력으로 하지 않는 대기업에게도 기회를 주는 것이 보다 바람직한 시도가 아닌가 생각한다.나아가 국회는 이번 특례법을 도입한 배경을 아래와 같이 소개하고 있는데 너무 저신용자에 대한 중금리 대출을 강조하는 것 같은 느낌을 지울 수 없다.「경기침체와 소득양극화가 장기화됨에 따라 저소득층의 비중은 증가하는 반면 저신용계층을 위한 중금리 대출이 부족하여 금리 양극화가 심각한 상황임. 특히 서민금융의 어려움을 해소하기 위하여는 글로벌 금융위기 이후 축소된 저신용자에 대한 금융공급을 활성화하고 경쟁의 확대로 양질의 금융서비스가 제공될 필요가 있음. 이러한 배경 하에 국내에 인터넷전문은행이 도입될 경우 빅데이터 분석을 통해 중금리 대출을 활성화하여 서민 소상공인 등에 대한 금리단층을 해소하고 은행 간 경쟁촉진을 통해 금융소비자의 편의성을 제고하며 미래 신성장동력을 창출하는 등의 다양한 긍정적인 효과가 예상됨」필자가 인터넷전문은행에 기대하는 것은 위와 같은 저신용계층에 대한 중금리 대출 강화가 전부는 아니다. 기존 금융권에서 경직된 대출규정에 얶매여 해주지 못하는 저평가된 담보부 대출 저신용계층이나 상환의지가 확실한 사람들에 대한 대출과 관련한 중금리대출시장은 P2P 금융과 저축은행이 이미 치열하게 경쟁하고 있다. 물론 통신사인 케이티와 소셜 네트워크 서비스 제공자인 카카오는 자신들이 가지고 있는 특수한 고객 정보 등 빅데이터를 다양하게 분석함으로써 기존 금융기관에서 보지 못한 상환 가능성 등을 기초로 새로운 중금리 대출시장을 열 수도 있을 것이다. 하지만 필자가 ICT 기업들이 주도하는 인터넷전문은행에 대해 거는 기대는 이 정도에 그치지 않는다. ICT 기업 본연의 사업과 연계된 기존은행과 차별화된 사업모델을 선보이고 오프라인보다 온라인에 더 익숙해 있는 앞으로의 새로운 세대에게 적합한 새로운 금융환경을 만들어 주기를 바란다.김도형 < 법무법인 바른 변호사 >학력고려대학교 법과대학 졸업고려대학교 대학원 법학과 졸업(행정법 석사)미국 서던캘리포니아대학교(USC) 로스쿨 졸업(LL.M.)서울지방변호사회 증권금융연수 제7기 수료서울대학교 금융법무과정 제7기 수료경력제44회 사법시험 합격사법연수원 제34기 수료고려대학교 법학전문대학원 겸임교수서울지방변호사회 증권금융연수원 강사한국금융연수원 교재집필 위원(리스실무)대한변호사협회 입법평가위원회 스타트업·규제혁신 특별위원회 위원한국석유공사 계약심의위원법무부 해외진출 중소기업 법률자문단 자문위원한국증권법학회 이사법무법인(유한) 바른 구성원 변호사[] []   ⓒ 한국경제 &  무단전재 및 재배포 금지
