title,link,content
"신한銀, ‘2019 베트남 경제 전망 세미나’ 개최",https://m.news.naver.com/read.nhn?oid=016&aid=0001469882&sid1=101&sid2=259&mode=LS2D,[헤럴드경제=도현정 기자] 신한은행이 베트남에서 현지 기업과 한인 상공인 교민들을 대상으로 내년 베트남 경제 전망을 조명하는 세미나를 개최했다.신한은행은 지난 26일과 27일(현지시간) 신한베트남은행과 함께 ‘2019년 글로벌 및 베트남 경제 전망 세미나’를 진행했다.이 행사는 베트남시장에 대한 전망과 경제동향 부동산 시장 전망과 세제 등의 내용으로 구성됐다. 현지의 한인 기업가와 근로자 교민 등 총 400명이 참석해 한국과 베트남 부동산 시장의 발전상과 세무정보 내년 베트남 시장의 전망 등에 대한 강연을 들었다.세미나는 하노이와 호치민에서 한 차례씩 총 두 차례 진행됐다. 신한은행은 현지 기업과 교민들의 사업계획 수립에 도움을 주기 위해 지난 2016년 하반기부터 경제 전망 세미나를 진행해왔다. 매년 2차례씩 진행하는 현지 세미나는 한인상공인연합회가 공동으로 주최하면서 자연스럽게 베트남 내 한인들의 비즈니스 네트워크를 쌓는 모임으로 자리잡았다. 신한은행 자산관리(WM)그룹의 IPS 산하 투자자산전략부와 신한베트남은행의 협력을 통해 2016년 9월부터 현지고객 5000명에게 투자 동향에 대한 정보를 e-메일 등으로 전달해왔다.신한베트남은행은 지난해 말 베트남에서 호주계 은행인 안즈(ANZ)의 리테일 부문을 인수한 후 전국에 30개 점포를 둔 베트남 최대 외국계 은행으로 올라섰다. 신한PWM은 전담직원의 세심한 고객관리와 특화상품 제공 등을 기반으로 베트남에서 하노이 3곳 호치민 4곳 등 총 7개 지점으로 영역을 확대했다.이창구 신한은행 부행장은 “앞으로도 베트남 뿐만 아니라 중국 인도네시아 인도 캐나다 미국 등 현지 법인이 진출해 있는 주요 거점에서 고객이 궁금해 하는 내용을 중심으로 글로벌 세미나를 확대 시행할 예정이다”라고 전했다.  - Copyrights ⓒ 헤럴드경제 & heraldbiz.com 무단 전재 및 재배포 금지 -
"기업은행, 모바일 브랜치 IBK큐브 출시",https://m.news.naver.com/read.nhn?oid=119&aid=0002296158&sid1=101&sid2=259&mode=LS2D,"디지털 코어(CORE)뱅크 전환을 추진 중인 IBK기업은행이 새로운 디지털 마케팅 플랫폼을 선보인다.기업은행은 28일 별도의 어플리케이션 추가 설치가 필요 없는 웹 기반의 모바일 지점인 IBK큐브를 출시한다고 밝혔다. 큐브는 빠르고 향상된 고객경험을 제공하는 온라인 지점 기업은행과 첫 거래를 시작하는 고객과의 접점이라는 의미를 담았다는 설명했다.기업은행은 큐브를 통해 전국의 639개 영업점을 연계 영업점별 맞춤형 페이지를 제공한다. 고객이 자신의 주거래 지점과 모바일로 거래할 수 있는 것이다. 비대면으로 입출식 통장·적립식 상품·체크카드·스마트뱅킹 등을 가입하고 대출상품 안내·외화환전·이벤트 등의 서비스를 이용할 수 있다.특히 계좌와 체크카드 스마트뱅킹 등 여러 메뉴를 선택하고 한 번에 신청할 수 있는 콤보세트 서비스를 도입하고 영업점별로 자체 이벤트와 마케팅을 진행할 수 있도록 했다.기업은행 관계자는 ""영업점에서 전송한 마케팅 메시지의 URL만 클릭하면 앱 설치 없이 바로 IBK큐브에 접속해 상품 가입을 할 수 있다""며 ""고객들의 접근성과 직원들의 마케팅 편의성을 높였다""고 전했다.아울러 기업은행은 티몬지점 카카오페이지점에 이어 3호 온라인 지점인 BC페이북지점을 오는 30일 오픈하고 올해 말까지 옥션과 지마켓 삼성페이에도 추가로 온라인 지점을 여는 등 외부플랫폼과의 연계도 확대해 나갈 계획이다.기업은행 관계자는 ""IBK큐브는 기업은행의 디지털 코어 뱅크 전환의 시작""이라며 ""시·공간의 제약 없이 고객이 원하는 서비스 이용이 가능하도록 고객접점을 개선해나갈 것""이라고 말했다.데일리안 부광우 기자 (boo0731@dailian.co.kr)ⓒ (주)데일리안 - 무단전재 변형 무단배포 금지"
"롯데카드, 면세점과 롭스서 ‘QR페이’ 시동",https://m.news.naver.com/read.nhn?oid=016&aid=0001469880&sid1=101&sid2=259&mode=LS2D,[헤럴드경제=도현정 기자]롯데카드가 28일 전국 롯데면세점과 롭스 오프라인 매장에서 앱 카드 QR결제 방식의 ‘QR페이’를 시행한다.롯데카드 회원이 롯데면세점과 드럭스토어인 롭스 매장에 비치된 QR코드를 스마트폰 카메라로 스캔하면 결제가 이뤄진다. 롯데카드 라이프 애플리케이션에서 ‘QR페이’를 눌러 생성된 QR코드를 가맹점 QR리더기로 읽어도 결제가 된다. 롯데카드 회원들은 실물카드를 소지하지 않아도 본인의 신용카드와 연동된 QR코드로 매장에서 결제를 할 수 있게 됐다.롯데카드는 지난 5월 국내 카드사 최초로 QR코드 스캔으로 음식을 모바일로 주문하고 결제하는 시스템을 부산 사직야구장에 도입했다. 롯데카드 QR페이는 전국 롯데마트와 면세점 롭스 하이마트 GS25 등 1만4000여개 가맹점에서 사용할 수 있다.롯데카드는 QR페이를 면세점과 롭스로 확대한 것을 기념해 캐시백 행사도 마련했다. 내년 1월 3일까지 롯데면세점 오프라인 매장에서 QR페이로 누적 200달러 이상 결제하면 2만원을 캐시백으로 돌려준다. 오는 29일부터 다음달 23일까지는 전국 롭스 매장에서 QR페이 결제 고객에게 누적 2만원 이상 결제시 2000원 캐시백을 제공한다.롯데카드 관계자는 “고객들이 보다 쉽게 QRpay를 사용할 수 있도록 가맹점에 직접 QR코드를 비치했다”라며 “앞으로도 QRpay의 간편함과 편의성을 경험할 수 있는 다양한 행사를 마련할 계획”이라고 말했다.kate01@heraldcorp.com  - Copyrights ⓒ 헤럴드경제 & heraldbiz.com 무단 전재 및 재배포 금지 -
[올댓차이나] 위안화 기준치 1달러=6.9500위안...0.05%↓,https://m.news.naver.com/read.nhn?oid=003&aid=0008933848&sid1=101&sid2=259&mode=LS2D,【서울=뉴시스】이재준 기자 = 중국인민은행은 28일 위안화 기준치를 1달러=6.9500위안으로 설정 고시했다.이는 전날 위안화 기준치 1달러=6.9463위안 대비 0.0037위안 0.05% 절하한 것이다. 기준치는 3거래일 연속 내렸다. 엔화에 대한 위안화 기준치는 100엔=6.1111위안으로 전일(6.1191위안)보다 0.0080위안 0.13% 다시 올랐다. 인민은행은 다른 주요 통화에 대한 위안화 기준치를 1유로=7.8534위안 1홍콩달러=0.88803위안 1영국 파운드=8.8570위안 1스위스 프랑=6.9615위안 1호주달러=5.0260위안 1싱가포르 달러=5.0473위안 1위안=162.64원으로 각각 고시했다. 앞서 27일 밤 상하이 외환시장에서 위안화 환율은 1달러=6.9525위안 100엔=6.1161위안으로 각각 폐장했다.     한편 인민은행은 28일 시중에 유동성이 여유 있는 수준에 있기 때문에 역레포(역환매부 채권) 거래를 통한 공개시장 조작을 하지 않기로 했다고 발표했다. 인민은행은 이로써 지난달 26일 이래 24거래일 연속 공개시장 조작을 하지 않았는데 이는 사상 최장기간이다.  이날 만기를 맞는 역레포도 없어 유동성 순공급액은 제로인 셈이다.yjjs@newsis.com▶ 뉴시스 SNS  <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
"유럽·한국 보험협회, 'IFRS17' 도입 1년 추가 연기 공동 제안",https://m.news.naver.com/read.nhn?oid=015&aid=0004052703&sid1=101&sid2=259&mode=LS2D,"[ 차은지 기자  ] 유럽과 한국을 중심으로 한 보험협회들이 새로운 국제회계기준(IFRS17) 제도 도입을 1년 더 연기하자고 의견을 모았다.28일 보험업계에 따르면 한국 손해보험협회 주도로 구성된 IFRS17 글로벌협의체는 지난 19일 컨퍼런스콜을 통해 IFRS17의 2년 연기가 필요하다고 결론냈다.당초 보험사들은 2021년으로 예정된 IFRS17 시행을 2023년으로 연기하자고 했으나 제도 도입을 주관하는 국제회계기준위원회(IASB)가 최근 정례회의에서 2022년으로 1년 연기하겠다고 발표했다.이에 협의체는 1년 연기로는 부족하다고 판단하고 긴급 콘퍼런스콜을 통해 다음달 IASB 정례회의 전 1년을 더 연기해달라는 공동 서한을 제출하기로 했다. 현재 유럽보험협회가 서한 초안을 작성 중이다.협의체는 IASB가 내년 4월께 IFRS17 최종 기준서를 확정할 예정인 만큼 그전까지는 추가 연기 가능성이 있다고 보고 있다. 추가 연기될 경우 국내 보험사들에 적용될 새 지급여력제도(K-ICS) 역시 더 연기될 전망이다.앞서 금융당국은 보험협회·금융전문가들과 보험 자본건전성 선진화 추진단을 만들어 K-ICS에 대해 ""IFRS17과 동일 시점 도입을 목표로 추진""한다며 최근 1년 연기와 관련해 ""글로벌 수준으로의 전면 개정은 2022년 시행을 목표로 추진한다""고 발표했다.차은지 한경닷컴 기자 chachacha@hankyung.com[] [] 전문가들의 내년 투자전략이 알고 싶다면?  ⓒ 한국경제 &  무단전재 및 재배포 금지"
수수료 인하·롯데카드 매물 등장…카드업계 구조조정 바람 부나,https://m.news.naver.com/read.nhn?oid=015&aid=0004052702&sid1=101&sid2=259&mode=LS2D,"[ 차은지 기자  ] 카드수수료 개편방안에 이어 롯데카드 매각 소식이 전해진 카드업계가 침통한 분위기다. 28일 금융업계에서는 롯데카드를 시작으로 카드업계 전반에 구조조정 바람이 부는 것 아니냐는 우려가 나오고 있다.롯데지주가 롯데카드를 매각한다고 공식 발표한 가운데 새 주인을 찾는 과정이 순탄치 않을 것으로 업계에서는 관측하고 있다. 1700명에 달하는 롯데카드의 직원 수가 부담 요인이 될 가능성이 높다는 우려와 함께 구조조정 가능성이 대두되고 있는 것이다.금융권에서는 롯데카드 인수 후보군으로 우리은행과 하나금융지주가 거론되고 있다. 은행계 카드사가 롯데카드를 인수하면 신규 고객이 늘어나 시장 점유율을 높일 수 있기 때문이다. 하지만 올해 9월 기준으로 직원 수가 1706명에 달하는 롯데카드를 우리카드(571명)와 하나카드(752명)가 인수하기에는 부담스러울 것이라는 관측이 지배적이다.카드업계 한 관계자는 ""부진한 실적과 많은 직원 수는 롯데카드의 인수 매력도를 떨어뜨리는 요인""이라며 ""롯데카드 매각 작업이 장기화될 경우 롯데가 매각 성사를 위해 선제적인 구조조정을 단행할 여지도 있다""고 말했다.김창권 롯데카드 대표는 매각이 결정된 후 사내 메시지를 통해 ""롯데카드의 대표이사로서 약속드리건대 우리 임직원들의 삶이 불안해지지 않을 최적의 인수자를 찾아 고용안정과 처우보장이 될 수 있도록 제가 가진 모든 역량을 동원해 노력하겠다""고 밝혔다.그러나 사내에서는 인력감축에 대한 불안감이 커지고 있는 것으로 전해졌다.시장에서는 롯데카드를 시작으로 카드업계 전반에 구조조정 바람이 부는 것 아니냐는 목소리가 나오고 있다.이미 신한카드와 국민카드는 올해 1월 희망퇴직을 단행해 각각 200여 명 23명의 직원이 회사를 떠났고 최근 현대카드도 컨설팅 업체로부터 400명의 인력을 축소해야 한다는 조언을 받은 상황이다.또한 롯데카드 외에도 삼성카드 현대카드 등 기업계 카드사에 대한 매각설이 꾸준히 제기되고 있다. 최근 금융위는 카드 우대 수수료율 적용 구간을 연 매출 5억원 이하에서 30억원까지 확대한다고 발표해 업계 전반적으로 수익성 악화가 불가피해졌다. 올해 1~3분기 7개 전업계 카드사의 올해 1~3분기(1~9월) 당기순이익은 1조2819억원으로 전년 동기 대비 25.3% 감소했다. 신한카드를 비롯한 4개 회사의 순이익이 최대 50% 가까이 줄었고 일회성 이익 또는 손실을 감안하면 모든 카드사의 순이익이 감소했다. 한 카드노조 관계자는 ""금융위가 발표한 카드수수료 인하안이 실현되면 카드사는 약 1조4000억원을 추가로 부담해야 한다""며 ""지난해 8개 카드사의 전체 순이익이 1조2000억원 수준이었음을 고려하면 모든 카드사는 적자를 감수하고 노동자들은 거리에 나 앉으라는 것""이라고 말했다.차은지 한경닷컴 기자 chachacha@hankyung.com[] [] 전문가들의 내년 투자전략이 알고 싶다면?  ⓒ 한국경제 &  무단전재 및 재배포 금지"
일몰 사라진 최고금리…이자상한제 상시화,https://m.news.naver.com/read.nhn?oid=277&aid=0004365245&sid1=101&sid2=259&mode=LS2D,"[아시아경제 구채은 기자]  '대부업법'상 최고금리의 일몰 조항이 폐지되면서 내년부터 이자상한선(현행 24%)을 규정한 법이 상시화된다. 이와 함께 문재인 정부의 '임기 내 최고금리 20% 인하' 방안이 현실화돼 서민금융과 대부업계에 또다시 지각변동이 일 전망이다.28일 국회 정무위원회에 따르면 지난 23일 열린 법안 소위에서 대부업법상의 이자상한 규정에 대한 일몰조항 삭제를 골자로 한 '대부업법 개정안'이 통과됐다. 해당법안은 법사위 심사와 본회의 통과를 거쳐 내년부터 시행될 예정이다. 그간 대부업법상 이자상한과 관련해 '일몰제'가 맞지 않다는 지적이 잇따랐다. 일몰제는 과도한 행정규제를 막기 위해 효력의 시효를 정한 것인데 고리대금을 막기 위해 마련한 최고금리 상한제에 적용하기엔 타당하지 않다는 지적이 있었다.되레 일몰조항이 들어간 대부업법이 제때 연장되지 않아 '입법공백기'가 생기면서 살인적인 고금리를 매겨도 어쩔 수 없는 '무법' 상황이 반복되기도 했다. 실제 지난 2015년말 대부업법이 시효 연장 없이 일몰되면서 2016년 1월1일부터 3월2일까지 규제공백이 생겼다. 이 때문에 당시 금융당국은 현장점검 등의 '미봉책'으로 법 공백 사태를 막아야 했다.특히 최고금리를 연 24%로 규정한 대부업법이 올해 12월31일 일몰 법 공백이 또다시 발생할 수 있다는 판단에 따라 일몰조항 삭제가 추진됐고 법안소위 통과까지 이뤄진 것이다.한시법이던 대부업법이 상시법이 되면서 최고금리 제도가 더 강력해질 전망이다. 일몰 때마다 이자상한을 다시 정했던 기존과 달리 이제는 법 개정을 통해야하기 때문이다. 특히 금융위는 문재인 정부의 공약 사항인 '임기 내 최고금리 20% 인하' 방안도 검토하고 있다. 문재인 정부는 '국정 운영 5개년 계획'에서 최고금리를 단계적으로 20%까지 인하하겠다고 밝힌 바 있다.최고금리 인하는 서민금융에 민감한 이슈다. 등록 대부업체들이 낮춰진 최고금리에 맞게 여신을 취급하고 수요도 그에 맞게 형성되면 좋겠지만 수익을 내지 못한 대부업체들이 미등록 대부업(불법사금융)으로 전향해 불법적으로 고금리 여신을 취급하거나 채권추심업으로 전향하는 경우가 많아서다.  대부업체 관계자는 ""시장금리가 오르고 있어서 지금 상황에서 최고금리가 20%선까지 낮아지면 폐업하는 대부업체들이 상당히 많아질 것""이라고 말했다.한편 현재 최고금리와 관련된 법안은 대부업자와 여신금융기관 등 금융회사에 적용되는 '대부업법'(금융위원회 소관)과 사인간 거래에 적용되는 '이자제한법'(법무부 소관)으로 분류된다. 정부는 지난해 대부업법과 이자제한법의 최고금리를 연 24%로 일원화했다.구채은 기자 faktum@asiae.co.kr <ⓒ경제를 보는 눈 세계를 보는 창 아시아경제 무단전재 배포금지>"
OECD경쟁위원회 부의장에 김형배 공정위 카르텔조사국장 선출,https://m.news.naver.com/read.nhn?oid=029&aid=0002494769&sid1=101&sid2=259&mode=LS2D,"공정거래위원회는 김형배 카르텔조사국장(사진)이 경제협력개발기구(OECD) 경쟁위원회 부의장으로 선출됐다고 28일 밝혔다.OECD 경쟁위원회 의장단은 36개 OECD 경쟁위 회원국 중 경쟁법 집행을 선도하는 14개국 대표로 구성된다. 이들은 경쟁위원회의 회의 구성과 진행 주요 의제를 논의·결정하는 역할을 맡는다.김형배 국장은 시장지배적지위 남용과 담합 기업결합 등 전통적인 경쟁법 분야 사건처리 경험이 풍부하고 UN무역개발협의회와 주미한국대사관에서 근무하면서 국제적인 감각도 갖추고 있는 것으로 평가받고 있다. 김 국장은 행정고시 34회로 공직에 들어와 공정위 시장감시국장과 시장구조개선정책관 유엔무역개발회의(UNCTAD) 자문관 주미국대사관 공사참사관 등을 역임했다. 공정위 관계자는 ""이번 부의장 선출로 OECD 경쟁위원회 핵심 그룹에서 활동하게 돼 최신 경쟁법 및 경쟁정책에 관한 국제적 논의 시 우리의 입장을 반영할 수 있는 기회가 확대될 것""이라고 말했다. 조은국기자 ceg4204@dt.co.kr  / "
P2P 협회 57개사 평균 연체율 6.6%…한달만에 1.2%p↑,https://m.news.naver.com/read.nhn?oid=421&aid=0003713638&sid1=101&sid2=259&mode=LS2D,"(서울=뉴스1 ) 박주평 기자 = 한국P2P금융협회(이하 협회) 회원사들의 평균 연체율이 6%를 돌파했다.  28일 협회에 따르면 지난 10월 말 기준 57개 회원사의 평균 연체율은 6.60%로 지난 9월 평균 연체율(5.4%)보다 1.2%포인트(p) 올랐다. 협회가 지난 5월 연체율 산정방식을 수정한 이래 가장 높은 수준이다. 지난 8월(4.87%)부터 3개월 연속 최고 연체율을 경신했다.  연체율은 대출 잔액 가운데 상환일로부터 30일 이상 상환이 지연된 건의 잔여 원금 비중을 계산한 것이다. 지난 5월 이전에는 90일 이상 미상환된 자금은 부실률로 별도 집계했다. 협회 관계자는 ""협회 차원에서 개별 업체의 연체율을 관리할 순 없다""면서 ""소규모 업체는 1개 상품에 문제가 생겨도 연체율이 많이 오른다""고 했다. 이어 ""해당 업체들도 연체율 낮추기 위해 신상품을 내놓지 않고 연체율 해결에 전념하고 있다""고 덧붙였다. 연체율이 100%인 이디움펀딩은 지난 7월부터 신상품 출시 없이 연체율을 100%로 기재하고 있다. 엘리펀드(92.98%) 더좋은펀드(63.42%) 세움펀딩(69.60%)도 연체율이 50%를 훨씬 웃돌고 있다. 협회가 집계한 10월 누적 대출액은 2조8881억원으로 지난달 누적 대출액(2조6827억원)보다 7.66% 증가했다. 미상환 대출잔액은 1조19억원을 기록했다. 협회는 10월 공시부터 대출 종류를 기존 4가지(신용·기타 담보·부동산 담보·부동산 프로젝트 파이낸싱)에 Δ매출 담보 Δ동산 담보 Δ자산유동화담보 Δ브릿지론을 더해 8개로 세분화했다. 또 렌딩톡 타이거펀딩은 지난달 협회 회원사 명단에서 제외됐다.jupy@news1.kr"
"롯데카드, 면세점·롭스 ‘큐알페이(QRpay)’ 확대",https://m.news.naver.com/read.nhn?oid=277&aid=0004365236&sid1=101&sid2=259&mode=LS2D,[아시아경제 문혜원 기자]롯데카드가 전국 롯데면세점 롭스 오프라인 매장에 앱카드 QR결제 방식의 ‘큐알페이(QRpay)’를 확대한다고 28일 밝혔다.해당 매장에서 큐알페이를 이용하려면 매장에 비치된 QR코드를 스마트폰의 인식 가능한 카메라로 스캔하면 된다.‘롯데카드 라이프’ 앱에서 큐알페이를 눌러 생성된 QR코드를 가맹점 QR리더기에 스캔할 수도 있다.기존 롯데 신용카드 회원은 실물카드 없이도 본인 신용카드와 연동된 QR코드를 통해 매장에서 결제할 수 있다.롯데카드는 캐시백 이벤트도 진행한다. 오는 29일부터 다음 달 23일까지 전국 롭스 오프라인 매장에서 큐알페이로 누적 2만원 이상 결제하면 2000원을 캐시백 해준다. 내년 1월 3일까지 오프라인 롯데면세점에서 큐알페이로 누적 200달러 이상 결제하면 2만원을 캐시백 해준다.문혜원 기자 hmoon3@asiae.co.kr <ⓒ경제를 보는 눈 세계를 보는 창 아시아경제 무단전재 배포금지>
