title,link,content
"김한 JB금융 회장 ""3연임 도전 않을 것""",https://m.news.naver.com/read.nhn?oid=014&aid=0004136779&sid1=101&sid2=259&mode=LS2D,"  김한 JB금융그룹 회장( )이 11월 30일 ""3연임에 도전하지 않겠다""는 입장을 밝혔다. 이에 따라 JB금융은 차기 회장 선임을 위한 절차에 공식 착수했다.  금융권에 따르면 김 회장은 이날 오전 임직원들과 회의에서 3연임에 도전하지 않겠다는 의사를 밝히면서 ""2013년부터 6년간 회장을 맡아 JB금융을 성장시켰다는 호평을 받고 있는 지금이 후배들에게 길을 터줄 때""라고 언급한 것으로 확인됐다. 김 회장의 임기는 내년 3월까지다.  이에 JB금융지주는 이날 오후 임원후보추천위원회(임추위)를 열고 차기 회장 선출을 위한 논의를 시작했다. JB금융 임추위는 최정수·김대곤·이용신·김상국·이광철 사외이사와 윤재엽·안상균 비상임이사 등 7명으로 구성된다.  김 회장이 연임하지 않겠다는 의사를 밝힌 만큼 차기 회장 선출은 속도가 붙을 것으로 보인다. 임추위는 최고경영자 승계 구도에 따라 구성된 후보군에 대한 평가를 거쳐 최종 후보자를 이사회에 추천할 경우 이르면 연내 차기 회장이 선출 될 가능성도 있다.  한편 김 회장은 JB금융 최대주주인 삼양그룹 김연수 창업주의 손자이자 김상협 전 국무총리의 장남이다.  경기고와 서울대 기계공학과를 졸업하고 예일대 경영학대학원에서 석사학위를 취득했다. 삼일회계법인을 거쳐 대신증권 이사 메리츠증권 부회장 등을 거쳐 2010년 전북은행장에 올랐다. 이후 2013년 JB금융 회장으로 선임된 이후 2014년 광주은행을 인수해 본격적인 금융그룹 성장의 토대를 닦았다는 평을 받아 2016년 JB금융 회장직을 한차례 연임했다.        ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
"KB손해보험, KB희망나눔 김장 봉사활동 진행",https://m.news.naver.com/read.nhn?oid=015&aid=0004054682&sid1=101&sid2=259&mode=LS2D,"[ 차은지 기자  ] KB손해보험은 서울 역삼동 소재 강남문화원 1층 굿잡장애인자립생활센터에서 'KB희망나눔 김장 봉사활동'을 진행하며 12월 한 달간 펼쳐질 '희망봉사한마당'의 막을 올렸다고 30일 밝혔다.김장 봉사활동에는 양종희 사장을 비롯한 본사 재직 임직원 80여 명이 함께 참여했다. 이 날 담가진 1000여 포기의 김장김치는 희망의 집짓기 척추측만 아동 의료비 지원 교통사고 유자녀 멘토링 다문화아동 경제캠프 등 KB손해보험의 다양한 사회공헌 활동을 통해 결연을 맺고 있는 100여 가정과 서울 강남구 역삼동 독거노인 및 장애인 가정 200여 세대에 전달됐다.특히 행사에 함께 참여한 충북 증평군 정안마을은 KB손해보험과1사1촌 결연 마을로 금일 김장에 쓰인 배추와 무 양념 등 재료 일체를 정성껏 손수 기른 농작물들로 준비해 그 나눔의 의미를 더했다.양종희 사장은 ""함께 참여해준 모두의 모습 속에서 나눔이라는 의미의 따뜻함을 느낄 수 있어 영하의 날씨에도 춥지 않았던 것 같다""며 ""임직원들의 마음과 희망을 담아 준비한 이 김치가 올 겨울 우리 사회에 온정을 더하는 데 작은 보탬이 되길 바란다""고 말했다.KB손해보험은 이 날 실시한 김장 봉사를 시작으로 스타드림봉사단 전국 180여 개 봉사팀이 참여하는 전사 나눔 캠페인 희망봉사한마당을 진행한다.차은지 한경닷컴 기자 chachacha@hankyung.com[] []   ⓒ 한국경제 &  무단전재 및 재배포 금지"
"JP모간 ""한은 기준금리 내년 0.25%p 추가 인상 가능성""",https://m.news.naver.com/read.nhn?oid=215&aid=0000710288&sid1=101&sid2=259&mode=LS2D,"JP모간은 한국은행의 기준금리가 내년 하반기에 0.25%포인트 추가로 인상될 가능성이 있다고 30일 전망했다.박석길 JP모간 이코노미스트는 이날 한은 금융통화위원회가 발표한 통화정책 방향 의결문과 이주열 한은 총재의 기자간담회 발언은 ""추가 금리 인상 여지가 있음을 시사한다""고 평가했다.그는 ""내년 중반에 경제성장률과 물가가 예상된 경로와 비슷하다고 한은이 공식화할 경우 매파적 신호가 다시 대두할 것""이라고 설명했다.그는 내년 성장률이 잠재성장률 수준에 달하면 하반기에 기준금리가 0.25%포인트 추가 인상될 것이라면서 정확한 인상 시기는 성장률 수치에 달려있다고 분석했다.한편 한은은 이날 기준금리를 연 1.50%에서 연 1.75%로 올렸다.이영호기자 hoya@wowtv.co.kr▶  ▶ ⓒ 한국경제TV 무단 전재 및 재배포 금지"
"""더 유능한 CEO에 자리 양보"" 3연임 대신 용퇴 택한 김한",https://m.news.naver.com/read.nhn?oid=011&aid=0003455659&sid1=101&sid2=259&mode=LS2D,[서울경제] 김한(사진) JB금융그룹 회장이 “3연임 도전을 하지 않고 내년 3월 말까지만 회장직을 수행하겠다”고 밝혔다. 새로운 금융환경에 맞는 금융 리더를 맞이하겠다는 것으로 평소 ‘가장 좋을 때 떠나는 게 맞다’는 본인의 철학을 행동으로 옮긴 것이다. 김 회장은 30일 오전 임직원들에게 ‘CEO레터’를 보내 이 같은 의사를 미리 밝히고 오후에 열린 이사회에서도 같은 뜻을 전달했다. JB금융 이사회는 이날부터 차기 회장 선임을 위한 임원후보추천위원회를 시작했고 연내 확정할 계획이다.김 회장은 CEO레터를 통해 “저는 차기 회장 후보로 오르지 않기로 임원후보추천위원회 위원 앞에서 입장을 밝혔다”고 전격 선언했다. 충분히 3연임 조건을 갖췄지만 후배를 위해 용퇴를 결정하고 대내외에 공개한 것이다. 그는 “그동안 여러 번 강조했듯이 어느 순간에는 떠나야 한다는 생각을 갖고 있었다”며 “JB금융그룹이 디지털화를 통해 새로운 도약을 앞둔 지금이 (떠날) 적기라고 생각했다”고 말했다. 김 회장은 JB금융의 최대주주인 삼양그룹 김연수 창업주의 손자이자 김상협 전 국무총리의 장남이다. 지난 2010년 전북은행장에 취임했고 2013년 JB금융 회장에 올랐다. 2014년 광주은행을 공식 인수해 현 JB금융의 토대를 닦았다. 2016년 JB금융 회장직을 한차례 연임했다. JB금융은 7조원이었던 자산규모가 우리캐피탈·자산운용사·광주은행·PPC뱅크를 인수하며 50조원 규모로 커졌고 건전성도 크게 개선됐다. 김 회장은 서울경제신문과의 통화에서 “2013년부터 6년간 회장을 맡아 JB금융을 크게 성장시켰다는 호평을 받고 있는 지금이 후배들에게 길을 터줄 때라고 생각한다”면서 “지금까지 사심 없이 열심히 일했다고 자부한다”고 강조했다. 그는 “남은 임기 동안 임추위에서 선정한 차기 회장 후보에게 우리가 해왔던 전략을 충분히 설명하고 계속 이어지도록 하겠다”고 밝혔다. /황정원기자 garden@sedaily.com저작권자 ⓒ 서울경제 무단 전재 및 재배포 금지
시장금리도 줄줄이 오른다…가계 이자부담 年2조6500억 증가,https://m.news.naver.com/read.nhn?oid=015&aid=0004054642&sid1=101&sid2=259&mode=LS2D,[ 고경봉/안상미 기자  ] 한국은행이 30일 기준금리를 인상함에 따라 시장금리도 뒤따라 줄줄이 오를 예정이다. 주요 시중은행은 예·적금 상품 금리를 12월 초부터 올리기로 했다. 예·적금 금리가 오르면 대출금리도 시차를 두고 따라서 인상된다. 1500조원을 넘어선 가계부채의 상환 부담은 더욱 늘어나게 됐다. 특히 저소득층은 올 들어 처분가능소득이 크게 감소했는데 이자 부담까지 커지면서 이중고에 시달리게 됐다. 경기부진이 심화되면 취약계층을 시작으로 파산이 급증할 것이란 우려도 나온다.한은에 따르면 기준금리 0.25%포인트 인상분이 대출 금리에 반영되면 가계의 이자 부담은 2조6500억원 증가할 것으로 집계됐다. 3분기 말 기준으로 전체 가계대출 1428조원(신용카드 할부 등 판매 신용 제외) 중 변동금리 대출 규모는 74%인 1057조원이다. 여기에 이자가 0.25%포인트 늘어난다고 가정해 추산한 금액이다.가계를 소득별로 나눌 때 전체 5분위 중 하위 20%인 1분위가 이번 기준금리 인상으로 짊어지는 추가 이자 부담은 950억원으로 추정된다. 2분위는 2570억원 3분위 4611억원 4분위 6625억원 5분위는 1조1740억원으로 소득 상위로 갈수록 이자 부담이 늘어난다. 하지만 소득 대비 이자부담은 소득 하위일수록 더 크다.다만 최근 연체율 추이와 ‘소득대비 가계부채비율(LTI)’이 안정적인 점을 감안하면 기준금리 인상이 당장 가계 전체에 큰 충격을 주지는 않을 것이란 게 전문가들 분석이다. 한은에 따르면 3분기 말 소득 대비 가계부채비율은 213%로 지난 1분기보다 0.09%포인트 늘어나는 데 그쳤다. 소득은 늘어난 데 비해 대출 증가율이 다소 둔화돼서다.문제는 저소득층이다. 세 곳 이상 금융기관에서 돈을 빌린 다중채무자면서 소득 하위 30% 또는 저신용(7~10등급) 취약차주는 올 1분기 LTI가 250.9%로 전분기 대비 2%포인트 늘어났다. 전체 대출자 평균보다 소득 대비 대출 증가 속도가 두 배 이상 빠른 것이다. 저소득층의 LTI는 2 3분기를 지나면서 급증한 것으로 추정된다. 올해 중반을 지나면서 저소득층 소득은 더 감소했고 시중은행 금리는 올랐기 때문이다.통계청 가계소득 동향에 따르면 3분기 4 5분위(소득 상위 40%) 가처분 소득은 전년 동기 대비 각각 2.9% 2.5% 늘었다. 하지만 2분위(소득 하위 20~40%)는 4.0% 줄었고 1분위는 10.1% 급감했다. 고용침체 소득분배 악화가 이어지는 상황에서 기준금리 인상이 저소득층을 더 빈곤의 나락으로 떨어뜨리는 뇌관 역할을 할 가능성이 있다는 얘기다.한은이 기준금리를 올리자 시중 은행도 잇따라 예·적금 상품 금리를 올리기로 했다. 우리은행은 이달 3일부터 적금상품 31개와 정기예금 상품 16개의 금리를 0.1~0.3%포인트 인상한다. 국민은행은 오는 6일부터 정기예금 금리를 약 0.25%포인트 올린다.대출금리도 이달 인상될 것으로 보인다. 이미 오름세는 금리인상론이 불거지면서 시작됐다. 현재 우리·신한·국민·KEB하나 등 주요 시중은행 주택담보대출 금리(잔액코픽스 변동금리 기준)는 연 3.24~4.80%로 5%대에 근접한 상태다. 고정(혼합형)금리 기준으로 연 2.94~4.52%에서 책정되고 있다. 최근 변동금리 기준인 코픽스는 10월 잔액기준 연 1.93%로 14개월 연속 상승세다. 신규취급액 기준도 연 1.93%로 2015년 2월(연 2.03%) 이후 최고치를 나타냈다. 이에 따라 현재 고정금리 상품보다 변동금리 상품 금리가 0.3%포인트가량 높은 수준이다.시중은행 관계자는 “금리 상승 국면을 감안하면 대출 금리는 장기적으로 오름세를 나타낼 것으로 보인다”며 “1년 이상 대출을 받으려면 고정금리를 택하는 게 더 유리할 것”이라고 말했다.고경봉/안상미 기자 kgb@hankyung.com[] []   ⓒ 한국경제 &  무단전재 및 재배포 금지
‘삼바’ 상장폐지 심사 받는다,https://m.news.naver.com/read.nhn?oid=022&aid=0003323090&sid1=101&sid2=259&mode=LS2D,삼성바이오로직스(삼성바이오)가 상장폐지 심사를 받게 된다.30일 한국거래소는 “삼성바이오로직스와 관련해 기업의 계속성 경영의 투명성 그 밖에 공익 실현과 투자자 보호 등을 종합적으로 검토해 기업심사위원회 심의 대상으로 결정했다”고 밝혔다. 이에 따라 삼성바이오는 20영업일 이내인 오는 31일까지 거래소 외부의 법률·회계·학계·증권시장 등 분야별 전문가로 구성된 기업심사위원회(기심위)의 심의를 받게 된다. 기심위에서는 상장 적격성 유지 개선 기간 부여 상장폐지기준 해당 여부 등을 결정할 예정이다. 거래소는 시장의 불확실성을 해소하기 위해 조속한 시일 내에 기심위를 개최할 예정이라고 밝혔다. 기심위는 교수와 변호사 등 외부 심사위원단 15명 중 6명(위원장 포함)과 당연직인 거래소 인원 1명 등 총 7명으로 구성된다. 앞서 금융위원회 산하 증권선물위원회는 지난 14일 정례회의에서 삼성바이오가 2015년 말 자회사인 삼성바이오에피스를 종속회사(단독지배)에서 관계회사(공동지배)로 회계처리기준을 변경하는 과정에서 고의 분식회계가 있었다고 결론내렸다.한편 이날 김태한 삼성바이오 대표는 회사 홈페이지에 ‘주주 여러분께 드리는 글’이라는 제목의 글을 통해 주주들에게 이번 사태에 대해 사과하며 “회계처리를 회계기준에 따라 적법하게 했다고 확신하고 있다”며 “삼성바이오로직스는 현재 현금만 1조원 이상 보유한 재무적으로 우량한 기업”이라고 재차 강조했다.백소용 기자 ⓒ 세상을 보는 눈 글로벌 미디어 
기준금리 인상에 부동산 시장 빙하기 맞나,https://m.news.naver.com/read.nhn?oid=468&aid=0000452688&sid1=101&sid2=259&mode=LS2D,[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&
"中企 44%가 이자도 못내는데 … ""엎친데 덮쳤다""",https://m.news.naver.com/read.nhn?oid=015&aid=0004054638&sid1=101&sid2=259&mode=LS2D,[ 김진수 기자  ] 한국은행의 금리 인상으로 최저임금 인상과 내수침체로 어려움을 겪고 있는 중소기업과 자영업자의 부담이 더 커질 것으로 보인다. 회생이 어려워 이자도 감당하지 못하는 ‘한계기업’이 늘고 금리가 높은 비은행권 대출도 증가할 전망이다.한국은행에 따르면 영업이익으로 이자도 못 내는 한계 중소기업은 44.1%나 된다. 작년 41.6%에서 더 늘었다. 중소벤처기업부가 집계한 한계 중소기업 수는 지난해 말 기준 2730개였다. 이는 외부감사 대상 중소기업의 14.4%에 달한다. 한계 중소기업이란 영업이익을 이자비용으로 나눈 지표인 이자보상배율이 3년 연속 1 미만인 중소기업을 말한다. 이익으로 이자도 못 내는 상태가 3년간 지속됐다는 의미다. 한계기업은 2010년 2050개에서 2015년 2754개로 증가하다가 2016년 2666개로 처음 감소한 뒤 지난해 2730개로 다시 늘어났다.빚이 많은 기업도 타격은 불가피하다. 지난해 부채비율 200% 이상 중소기업 비율(한국은행 기준)은 12.0%로 2016년(10.3%)에 비해 1.7%포인트 늘어났다. 경기도에 있는 한 중소기업 사장은 “정부가 지원하는 정책자금을 받는 기업을 제외한 나머지 기업은 금리 변동에 민감할 수밖에 없다”며 “최저임금 인상과 주 52시간 근로제 도입을 앞두고 금리까지 인상돼 경영여건이 최악으로 내닫는 것 같다”고 말했다.시중은행보다 금리가 훨씬 높은 금융회사에서 돈을 빌려쓰고 있는 중소기업 및 소상공인도 금리 인상의 충격을 크게 느낄 수밖에 없다. 지난 8월 말 기준으로 자영업자를 포함한 중소기업이 제2금융권 등 비은행 금융회사에서 대출받은 금액은 137조4280억원에 달했다. 한국은행이 관련 통계를 작성한 뒤 최대 규모다. 지난해 같은 기간(102조1068억원)보다 35.6%(35조2312억원) 증가한 금액이다. 시중은행의 대출심사가 강화되면서 자영업자와 중소기업이 비은행에 손을 벌리는 풍선효과가 나타나고 있다는 게 전문가들의 분석이다.자영업자 폐업률이 더 높아질 것이라는 관측도 나온다. 최승재 소상공인연합회 회장은 “소상공인 부채 중 비은행 대출이 계속 늘고 있다”며 “자영업자에 대한 지원대책 없이 금리만 인상하는 건 폐업하라는 얘기”라고 주장했다.김진수 기자 true@hankyung.com[] []   ⓒ 한국경제 &  무단전재 및 재배포 금지
"AIA생명, 청년 벤처지원 '오픈 이노베이션' 1차 종료",https://m.news.naver.com/read.nhn?oid=417&aid=0000360175&sid1=101&sid2=259&mode=LS2D,AIA생명이 지난 1년여간 진행해 온 청년 창업 지원 프로그램 ‘AIA오픈 이노베이션’의 1차 프로젝트 종료를 알리는 데모 데이를 진행했다고 30일 밝혔다.AIA생명은 지난 29일 ‘AIA 오픈 이노베이션 데모 데이’를 개최하고 이번 프로그램에 참가한 7개의 스타트업 대표와 관계자들을 초청해 지난 1년을 되돌아보는 시간을 가졌다. 김정훈 기자 kjhnpce1@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S 무단전재 및 재배포 금지>    
"이주열 ""아직 중립금리보다 낮다""…내년 추가 인상 시사",https://m.news.naver.com/read.nhn?oid=015&aid=0004054635&sid1=101&sid2=259&mode=LS2D,[ 고경봉/서민준 기자  ] 한국은행 금융통화위원회가 30일 전체 회의를 열고 기준금리를 연 1.5%에서 연 1.75%로 0.25%포인트 올렸다. 올초부터 금리 인상 ‘깜빡이’를 켰지만 계속 주저하다가 올해 마지막 금통위 회의에서야 단행했다.하지만 숙고 끝에 나온 결정임에도 시장은 오히려 더 혼란스러워하고 있다. 경기 침체 가능성이 불거지고 있고 미국 중앙은행(Fed)도 기준금리 속도 조절 가능성을 내비치는 가운데 ‘경기가 괜찮다’며 금리 인상을 강행해서다. 국내 소비가 위축되는 상황에서 무리하게 돈줄을 죄면서 실물 경제에 악영향을 줄 것이란 우려도 커지고 있다. 금통위의 금리 결정 회의에서 사상 처음으로 두 번 연속 복수의 소수의견이 나온 점은 한은 스스로 ‘적절한 선택이었는지 자신이 없다’는 점을 보여준다는 평가도 있다.한은이 금리 인상에 나선 것은 금융 불안정과 미국 기준금리 인상을 염두에 둔 것이다. 지난해 11월 금리를 올렸음에도 가계 대출 증가세가 꺾이지 않은 데다 미국 등 선진국이 통화 긴축 기조로 돌아서면서 국내에 들어와 있는 해외 투자자금의 유출 가능성도 커졌다.이주열 한은 총재는 이번 금리 인상으로 금융시장 불안정성이 다소 해소될 것으로 기대했다. 이 총재는 “정부가 거시 건전성 정책을 강화하고 주택안정 대책도 펴고 있다”며 “그런 상황에서 (기준 금리) 조정이 이뤄졌기 때문에 금융 불균형을 축소하는 데 분명히 효과가 있다”고 말했다.내년 경제에 대한 낙관론도 폈다. “내년에 여러 가지 불확실 요인이 있는 게 사실”이라며 “그렇지만 교역시장이 크게 위축되지는 않을 것이라고 하는 전망이 일반적이고 정부에서 적극적으로 재정정책을 통해 경기 활성화를 도모하고 있는 점을 감안해 보면 2% 중후반대의 성장세는 지속될 수 있을 것”이라고 전망했다.하지만 시장에선 금리 인상 타이밍이 너무 늦어진 것 아니냐는 목소리가 나온다. 금리 인상의 가장 큰 요인으로 꼽혔던 수도권 부동산 시장은 최근 둔화 움직임이 역력하다. 가파르던 가계 대출 증가세도 주춤하고 있다. 그 와중에 미국도 금리 인상 속도 조절론이 불거졌다. 최근 제롬 파월 미국 Fed 의장이 “기준금리가 중립 금리 바로 아래에 있다”는 발언을 한 이후 내년 미국 기준 금리 횟수가 당초 예상보다 줄어들 것이라는 분석이 나오고 있다.이날 금융시장도 한은이 밝힌 기조와 반대 방향으로 움직였다. 이 총재가 경기가 양호하다는 뜻을 시종일관 강조했지만 경기를 반영하는 국내 중장기 채권 금리는 일제히 하락했다. 오히려 시장에선 경기 하강 가능성을 높게 본 것이다. 원·달러 환율도 오름세(원화가치 하락)로 돌아섰다.이날 조동철 신인석 위원 등 두 명의 금통위원이 소수의견을 낸 점도 한은으로선 부담이다. 경기 전망에 대한 한은의 자신감에도 불구하고 내부에서는 우려 섞인 목소리가 적지 않다는 얘기다. 앞서 지난 10월 금통위에서 금리를 동결할 당시에는 이일형 고승범 위원 등 두 명이 ‘금리 인상’ 소수의견을 냈다. 이 총재는 “소수의견이 자꾸 나오는 이유는 그만큼 경제의 불확실성이 크기 때문”이라며 통화정책에 어려움이 커졌음을 토로했다.이 총재는 내년에 추가 금리 인상에 나설 수 있다는 뜻을 시사했다. “이번 금리 인상에도 여전히 중립 금리(경기를 확장 또는 위축시키지 않는 적정 금리)에 못미치고 있다”며 “잠재성장률 수준의 성장세가 이어지고 물가가 목표 수준으로 근접해 갈 것으로 예상된다면 통화정책의 완화 정도를 줄이는 것이 바람직하다”고 말했다.시장 전문가들은 한은이 내년 한 차례 정도 인상할 가능성이 높다면서도 경제 상황이 관건이 될 것으로 봤다. 이창선 LG경제연구원 수석연구위원은 “내년 경제상황을 봐야 한다”며 “2.5%에도 못 미치는 수준에 수렴된다면 금리 인상은 쉽지 않을 것”이라고 내다봤다. 박석길 JP모간 이코노미스트는 “내년과 내후년에 한 차례씩 금리를 올릴 것으로 예상한다”고 말했다.고경봉/서민준 기자 kgb@hankyung.com[] []   ⓒ 한국경제 &  무단전재 및 재배포 금지
